agency_cd	site_no	datetime	7801_00054_32400	7801_00054_32400_cd	7802_62614_32400	7802_62614_32400_cd
5s	15s	20d	14n	10s	14n	10s
USGS	11042510	2013-01-01	24180	A	1441.96	A
USGS	11042510	2013-01-02	24170	A	1441.95	A
USGS	11042510	2013-01-03	24160	A	1441.93	A
USGS	11042510	2013-01-04	24140	A	1441.91	A
USGS	11042510	2013-01-05	24130	A	1441.90	A
USGS	11042510	2013-01-06	24120	A	1441.88	A
USGS	11042510	2013-01-07	24110	A	1441.87	A
USGS	11042510	2013-01-08	24100	A	1441.86	A
USGS	11042510	2013-01-09	24100	A	1441.85	A
USGS	11042510	2013-01-10	24080	A	1441.83	A
USGS	11042510	2013-01-11	24080	A	1441.82	A
USGS	11042510	2013-01-12	24050	A	1441.79	A
USGS	11042510	2013-01-13	24050	A	1441.78	A
USGS	11042510	2013-01-14	24030	A	1441.76	A
USGS	11042510	2013-01-15	24020	A	1441.75	A
USGS	11042510	2013-01-16	24000	A	1441.72	A
USGS	11042510	2013-01-17	24000	A	1441.71	A
USGS	11042510	2013-01-18	23980	A	1441.69	A
USGS	11042510	2013-01-19	23970	A	1441.68	A
USGS	11042510	2013-01-20	23960	A	1441.66	A
USGS	11042510	2013-01-21	23950	A	1441.65	A
USGS	11042510	2013-01-22	23950	A	1441.64	A
USGS	11042510	2013-01-23	23940	A		
USGS	11042510	2013-01-24	23940	A	1441.63	A
USGS	11042510	2013-01-25	23970	A	1441.67	A
USGS	11042510	2013-01-26	23970	A	1441.67	A
USGS	11042510	2013-01-27	23970	A	1441.67	A
USGS	11042510	2013-01-28	23970	A	1441.67	A
USGS	11042510	2013-01-29	23950	A	1441.65	A
USGS	11042510	2013-01-30	23950	A	1441.65	A
USGS	11042510	2013-01-31	23940	A	1441.63	A
USGS	11042510	2013-02-01	23940	A	1441.63	A
USGS	11042510	2013-02-02	23920	A	1441.61	A
USGS	11042510	2013-02-03	23920	A	1441.61	A
USGS	11042510	2013-02-04	23910	A	1441.59	A
USGS	11042510	2013-02-05	23900	A	1441.58	A
USGS	11042510	2013-02-06	23900	A	1441.58	A
